Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.12-72.21.91.29-59684-80-6,192.168.10.12,59684,72.21.91.29,80,6,4/7/2017 1:05,115911482,23,18,2195.0,3980.0,439.0,0.0,95.43478261,185.1443727,796.0,0.0,221.1111111,366.8673248,53.27341083,0.353718193,2897787.05,4568153.815,10200000.0,39.0,116000000.0,5268703.727,5089653.337,10200000.0,53.0,113000000.0,6639858.882,4983918.245,10200000.0,804.0,0,0,0,0,744,584,0.198427279,0.155290914,0.0,796.0,147.0238095,280.4096731,78629.58479,0,0,0,1,0,0,0,0,0.0,150.6097561,95.43478261,221.1111111,744,0,0,0,0,0,0,23,2195,18,3980,29200,294,5,32,79428.63636,185215.7317,637875.0,23454.0,10200000.0,80773.91208,10200000.0,9968004.0,BENIGN
192.168.10.1-192.168.10.3-53-60964-17,192.168.10.3,60964,220.117.244.163,53,17,4/7/2017 12:32,23258,1,1,52.0,117.0,52.0,52.0,52.0,0.0,117.0,117.0,117.0,0.0,7266.316966,85.99191676,23258.0,0.0,23258.0,23258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,42.99595838,42.99595838,52.0,117.0,73.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1.0,110.5,52.0,117.0,20,0,0,0,0,0,0,1,52,1,117,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-55920-80-6,192.168.10.50,80,213.155.225.16,55920,6,7/7/2017 4:09,675191,5,1,11601.0,20.0,8760.0,0.0,2320.2,3803.229575,20.0,20.0,20.0,0.0,17211.4261,8.886374374,135038.2,300075.2356,671824.0,30.0,675191.0,168797.75,335353.9104,671824.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,124,20,7.405311978,1.481062396,0.0,8760.0,1660.142857,3303.602601,10900000.0,0,0,0,1,0,0,0,0,0.0,1936.833333,2320.2,20.0,124,0,0,0,0,0,0,5,11601,1,20,8192,256,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-53-51223-17,192.168.10.8,51223,165.64.222.140,53,17,2017-07-06 10:43:00,30974,2,2,64.0,242.0,32.0,32.0,32.0,0.0,121.0,121.0,121.0,0.0,9879.253568,129.1405695,10324.66667,17877.65109,30968.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,64.57028475,64.57028475,32.0,121.0,67.6,48.74730762,2376.3,0,0,0,0,0,0,0,0,1.0,84.5,32.0,121.0,40,0,0,0,0,0,0,2,64,2,242,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.16-5.196.119.249-51162-443-6,192.168.10.16,51162,5.196.119.249,443,6,03/07/2017 05:00:34,10559818,10,9,1292.0,5531.0,937.0,0.0,129.2,294.27115235970905,1745.0,0.0,614.5555555555555,730.4153118451021,646.1285601702605,1.7992734344474497,586656.5555555555,2348892.696780442,9995774.0,1.0,564043.0,62671.444444444445,69531.5899971213,207754.0,206.0,10464534.0,1308066.7499999998,3511310.2077369005,9995829.0,1.0,0,0,0,0,328,296,0.9469860181302368,0.852287416317213,0.0,1745.0,341.15000000000003,575.1786244289682,330830.45,0,0,0,1,0,0,0,0,0.0,359.10526315789474,129.2,614.5555555555555,328,0,0,0,0,0,0,10,1292,9,5531,29200,12,3,32,564043.0,0.0,564043.0,564043.0,9995774.0,0.0,9995774.0,9995774.0,BENIGN
192.168.10.3-192.168.10.5-53-61576-17,192.168.10.5,61576,38.183.152.88,53,17,5/7/2017 1:16,23681,2,2,132.0,296.0,66.0,66.0,66.0,0.0,148.0,148.0,148.0,0.0,18073.56108,168.9117858,7893.666667,13665.30352,23673.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,84.45589291,84.45589291,66.0,148.0,98.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1.0,123.5,66.0,148.0,64,0,0,0,0,0,0,2,132,2,296,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
173.194.24.236-192.168.10.16-443-42854-6,173.194.24.236,443,221.213.162.203,42854,6,03/07/2017 03:04:50,101,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19801.980198019803,101.0,0.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,9900.9900990099,9900.9900990099,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,116,326,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
162.208.20.178-192.168.10.5-443-55682-6,162.208.20.178,443,93.157.107.37,55682,6,5/7/2017 3:11,5587,2,1,280.0,6.0,274.0,6.0,140.0,189.5046174,6.0,6.0,6.0,0.0,51190.26311,536.9608019,2793.5,3891.208617,5545.0,42.0,5587.0,5587.0,0.0,5587.0,5587.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,357.9738679,178.986934,6.0,274.0,140.0,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0.0,186.6666667,140.0,6.0,40,0,0,0,0,0,0,2,280,1,6,60,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
173.241.242.143-192.168.10.9-80-5810-6,192.168.10.9,5810,173.241.242.143,80,6,7/7/2017 11:43,10112040,5,4,673.0,642.0,661.0,0.0,134.6,294.2818377,318.0,0.0,160.5,181.8818298,130.0429982,0.890028125,1264005.0,3434283.593,9761179.0,87.0,10100000.0,2519055.75,4829637.509,9761179.0,2101.0,10100000.0,3358814.667,5576590.586,9797083.0,40241.0,0,0,0,0,124,92,0.494460069,0.395568056,0.0,661.0,131.5,227.6338434,51817.16667,0,0,0,1,0,0,0,0,0.0,146.1111111,134.6,160.5,124,0,0,0,0,0,0,5,673,4,642,8192,8201,3,20,315044.0,0.0,315044.0,315044.0,9761179.0,0.0,9761179.0,9761179.0,BENIGN
192.168.10.3-192.168.10.19-53-61558-17,192.168.10.19,61558,142.47.156.85,53,17,03/07/2017 10:06:14,192,2,2,54.0,182.0,27.0,27.0,27.0,0.0,91.0,91.0,91.0,0.0,1229166.6666666667,20833.33333333333,64.0,109.11920087683929,190.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,10416.666666666666,10416.666666666666,27.0,91.0,52.6,35.05424368033063,1228.8,0,0,0,0,0,0,0,0,1.0,65.75,27.0,91.0,64,0,0,0,0,0,0,2,54,2,182,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.50-53-61041-17,192.168.10.50,61041,228.124.129.142,53,17,2017-07-06 09:05:00,153,2,2,46.0,46.0,23.0,23.0,23.0,0.0,23.0,23.0,23.0,0.0,601307.1895,26143.79085,51.0,86.60254038,151.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,13071.89542,13071.89542,23.0,23.0,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62258-17,192.168.10.3,62258,150.90.182.86,53,17,5/7/2017 8:54,170143,1,1,56.0,198.0,56.0,56.0,56.0,0.0,198.0,198.0,198.0,0.0,1492.861887,11.75481801,170143.0,0.0,170143.0,170143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,5.877409003,5.877409003,56.0,198.0,103.3333333,81.98373822,6721.333333,0,0,0,0,0,0,0,0,1.0,155.0,56.0,198.0,32,0,0,0,0,0,0,1,56,1,198,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.19-192.168.10.50-50631-22-6,192.168.10.50,22,14.89.51.163,50631,6,4/7/2017 12:04,71,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42253.52113,35.5,17.67766953,48.0,23.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,32,64,14084.50704,28169.01408,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.17-53-6622-17,192.168.10.17,6622,153.246.203.66,53,17,5/7/2017 11:55,120773,2,2,78.0,242.0,39.0,39.0,39.0,0.0,121.0,121.0,121.0,0.0,2649.598834,33.11998543,40257.66667,69724.85997,120769.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,80,40,16.55999271,16.55999271,39.0,121.0,71.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1.0,89.75,39.0,121.0,80,0,0,0,0,0,0,2,78,2,242,-1,-1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-53-59739-17,192.168.10.8,59739,67.233.169.49,53,17,4/7/2017 4:52,30815,2,2,80.0,202.0,40.0,40.0,40.0,0.0,101.0,101.0,101.0,0.0,9151.387311,129.8069122,10271.66667,17784.98637,30808.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,64,64.90345611,64.90345611,40.0,101.0,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1.0,80.5,40.0,101.0,40,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-52.84.143.164-56292-443-6,192.168.10.15,56292,52.84.143.164,443,6,03/07/2017 04:57:16,16401572,9,9,728.0,5625.0,366.0,0.0,80.88888888888889,129.20956276959964,2021.0,0.0,625.0,796.0879348413716,387.3409207361343,1.0974557804581169,964798.3529411766,2777067.5881458563,10000011.0,43.0,16401572.0,2050196.5,3888933.895088289,10000011.0,155.0,10117230.0,1264653.75,3538563.551225745,10022008.0,49.0,0,0,0,0,192,204,0.5487278902290584,0.5487278902290584,0.0,2021.0,334.3684210526317,607.9966383794418,369659.9122807018,0,0,0,1,0,0,0,0,1.0,352.94444444444446,80.88888888888889,625.0,192,0,0,0,0,0,0,9,728,9,5625,8192,123,8,20,69706.5,67535.06156434596,117461.0,21952.0,8131079.5,2643068.2744462923,10000011.0,6262148.0,BENIGN
192.168.10.19-23.23.214.121-48266-80-6,192.168.10.19,48266,23.23.214.121,80,6,7/7/2017 10:37,55262,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.19123448,55262.0,0.0,55262.0,55262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,18.09561724,18.09561724,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,377,118,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.51-52.72.181.178-59519-443-6,192.168.10.51,59519,52.72.181.178,443,6,03/07/2017 10:49:33,64703421,29,27,14858.0,10510.0,1880.0,0.0,512.344827586207,821.7882624349547,1613.0,0.0,389.2592592592593,546.9625632381485,392.0658229183894,0.8654874678110142,1176425.8363636364,3130249.169509583,10029185.0,27.0,64703421.0,2310836.464285714,4131260.329917193,10079928.0,88.0,64652467.0,2486633.346153846,4242590.532430449,10080201.0,224.0,0,0,0,0,936,872,0.4481988672592751,0.4172886005517389,0.0,1880.0,445.0526315789475,695.6653398277034,483950.265037594,0,0,0,1,0,0,0,0,0.0,453.0,512.3448275862069,389.2592592592592,936,0,0,0,0,0,0,29,14858,27,10510,29200,223,10,32,777220.0,1779220.680773917,4409039.0,50695.0,10006664.333333332,41166.72801021043,10029185.0,9923955.0,BENIGN
192.168.10.1-192.168.10.3-53-61885-17,192.168.10.3,61885,101.221.123.6,53,17,7/7/2017 2:00,30890,1,1,51.0,67.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,3820.006475,64.74587245,30890.0,0.0,30890.0,30890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,32.37293623,32.37293623,51.0,67.0,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,84.5,51.0,67.0,40,0,0,0,0,0,0,1,51,1,67,-1,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-60820-17,192.168.10.15,60820,106.28.158.73,53,17,5/7/2017 2:42,171,2,2,66.0,98.0,33.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,959064.3275,23391.81287,57.0,58.41232747,119.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,11695.90643,11695.90643,33.0,49.0,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1.0,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-59160-17,192.168.10.5,59160,47.64.178.53,53,17,7/7/2017 10:19,891,2,2,82.0,236.0,41.0,41.0,41.0,0.0,118.0,118.0,118.0,0.0,356902.3569,4489.337823,297.0,507.4908866,883.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,2244.668911,2244.668911,41.0,118.0,71.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1.0,89.75,41.0,118.0,64,0,0,0,0,0,0,2,82,2,236,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-65249-17,192.168.10.9,65249,186.210.152.218,53,17,7/7/2017 3:40,164,2,2,66.0,98.0,33.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,1000000.0,24390.2439,54.66666667,55.30220008,113.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,12195.12195,12195.12195,33.0,49.0,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1.0,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.19-68.67.178.243-40030-443-6,192.168.10.19,40030,68.67.178.243,443,6,4/7/2017 4:55,5527673,7,4,635.0,154.0,517.0,0.0,90.71428571,190.7072051,154.0,0.0,38.5,77.0,142.7363739,1.989987469,552767.3,1655037.968,5261648.0,33.0,5527673.0,921278.8333,2160886.146,5331186.0,79.0,233685.0,77895.0,103960.8142,196037.0,393.0,0,0,0,0,232,136,1.266355662,0.723631807,0.0,517.0,65.75,150.0479469,22514.38636,0,0,0,1,0,0,0,0,0.0,71.72727273,90.71428571,38.5,232,0,0,0,0,0,0,7,635,4,154,29200,54,3,32,265946.0,0.0,265946.0,265946.0,5261648.0,0.0,5261648.0,5261648.0,BENIGN
192.168.10.15-69.168.102.128-55921-443-6,69.168.102.128,443,125.167.238.221,55921,6,4/7/2017 2:18,74,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.02703,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,13513.51351,13513.51351,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,123,257,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-50719-17,192.168.10.5,50719,216.150.123.109,53,17,4/7/2017 1:25,31360,2,2,84.0,282.0,42.0,42.0,42.0,0.0,141.0,141.0,141.0,0.0,11670.91837,127.5510204,10453.33333,18100.50829,31354.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,63.7755102,63.7755102,42.0,141.0,81.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1.0,102.0,42.0,141.0,40,0,0,0,0,0,0,2,84,2,282,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.19-192.168.10.50-33336-22-6,192.168.10.50,22,85.192.126.45,33336,6,7/7/2017 1:08,49,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61224.4898,24.5,33.23401872,48.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,32,64,20408.16327,40816.32653,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.1.166-192.168.10.5-443-49668-6,172.217.1.166,443,180.48.82.132,49668,6,5/7/2017 8:53,191,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,62827.22513,10471.20419,191.0,0.0,191.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,5235.602094,5235.602094,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,351,257,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-60611-17,192.168.10.15,60611,203.129.186.88,53,17,5/7/2017 10:31,31520,4,2,136.0,250.0,34.0,34.0,34.0,0.0,125.0,125.0,125.0,0.0,12246.19289,190.3553299,6304.0,13589.18883,30603.0,3.0,30610.0,10203.33333,17666.62957,30603.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,80,40,126.9035533,63.45177665,34.0,125.0,60.0,44.40345332,1971.666667,0,0,0,0,0,0,0,0,0.0,70.0,34.0,125.0,80,0,0,0,0,0,0,4,136,2,250,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.16-72.167.18.239-41276-80-6,192.168.10.16,41276,72.167.18.239,80,6,03/07/2017 09:54:44,517312,3,4,435.0,2336.0,435.0,0.0,145.0,251.1473670974872,2336.0,0.0,584.0,1168.0,5356.535321044167,13.5314858344674,86218.66666666667,135877.34077566673,351041.0,5.0,433790.0,216895.0,189711.0925381012,351041.0,82749.0,434653.0,144884.3333333333,250303.83799760908,433910.0,5.0,0,0,0,0,104,136,5.799208214771744,7.732277619695657,0.0,2336.0,346.375,818.2137229529773,669473.6964285715,0,0,0,1,0,0,0,0,1.0,395.8571428571428,145.0,584.0,104,0,0,0,0,0,0,3,435,4,2336,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-57710-17,192.168.10.9,57710,20.186.182.105,53,17,4/7/2017 4:24,199,2,2,82.0,254.0,41.0,41.0,41.0,0.0,127.0,127.0,127.0,0.0,1688442.211,20100.50251,66.33333333,108.8316743,192.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,10050.25126,10050.25126,41.0,127.0,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1.0,94.25,41.0,127.0,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61234-17,192.168.10.3,61234,215.85.222.77,53,17,5/7/2017 9:23,30474,1,1,58.0,186.0,58.0,58.0,58.0,0.0,186.0,186.0,186.0,0.0,8006.825491,65.62971714,30474.0,0.0,30474.0,30474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.81485857,32.81485857,58.0,186.0,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1.0,151.0,58.0,186.0,20,0,0,0,0,0,0,1,58,1,186,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-52.40.155.133-52920-443-6,52.40.155.133,443,91.141.212.72,52920,6,4/7/2017 10:47,74664,5,1,365.0,0.0,258.0,0.0,73.0,107.3824939,0.0,0.0,0.0,0.0,4888.567449,80.36001286,14932.8,20963.55459,43909.0,3.0,74664.0,18666.0,22211.95502,43920.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,100,20,66.96667738,13.39333548,0.0,258.0,89.0,118.2412787,13981.0,0,1,0,0,1,0,0,0,0.0,103.8333333,73.0,0.0,100,0,0,0,0,0,0,5,365,1,0,110,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60987-17,192.168.10.3,60987,214.219.55.115,53,17,2017-07-06 09:27:00,60789,1,1,50.0,66.0,50.0,50.0,50.0,0.0,66.0,66.0,66.0,0.0,1908.239978,32.90068927,60789.0,0.0,60789.0,60789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,16.45034463,16.45034463,50.0,66.0,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,83.0,50.0,66.0,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.19-119.205.194.11-55691-80-6,192.168.10.19,55691,119.205.194.11,80,6,2017-07-06 09:30:00,208731,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,57.49026259,9.581710431,208731.0,0.0,208731.0,208731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,4.790855216,4.790855216,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,845,140,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-119.205.194.11-40476-80-6,192.168.10.12,40476,119.205.194.11,80,6,7/7/2017 3:55,16035736,10,9,2457.0,855.0,623.0,0.0,245.7,310.9415987,208.0,0.0,95.0,106.9813068,206.5386958,1.184853629,890874.2222,2524950.445,9984000.0,46.0,11300000.0,1251951.778,3275855.185,9984000.0,126.0,15800000.0,1979040.25,3708054.751,10200000.0,790.0,0,0,0,0,220,192,0.623607173,0.561246456,0.0,623.0,165.6,240.4124526,57798.14737,0,0,0,1,0,0,0,0,0.0,174.3157895,245.7,95.0,220,0,0,0,0,0,0,10,2457,9,855,29200,153,9,20,1065196.0,0.0,1065196.0,1065196.0,9984000.0,0.0,9984000.0,9984000.0,BENIGN
192.168.10.9-205.174.165.73-6480-8080-6,192.168.10.9,6480,205.174.165.73,8080,6,7/7/2017 12:51,1024663,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17.56675121,5.855583738,204932.6,279623.2643,514009.0,597.0,1024066.0,512033.0,3944.241625,514822.0,509244.0,1023884.0,511942.0,3767.46493,514606.0,509278.0,0,0,0,0,92,60,2.927791869,2.927791869,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1.0,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2935-8080-6,205.174.165.73,8080,81.125.187.46,2935,6,7/7/2017 10:45,19,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,52631.57895,52631.57895,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16392,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-205.174.165.73-52165-8080-6,192.168.10.15,52165,205.174.165.73,8080,6,7/7/2017 10:08,63096,4,3,207.0,134.0,195.0,0.0,51.75,95.54187564,128.0,0.0,44.66666667,72.23111056,5404.46304,110.9420565,10516.0,24746.92297,61026.0,49.0,63096.0,21032.0,35873.53547,62454.0,49.0,61642.0,30821.0,42716.32065,61026.0,616.0,0,0,0,0,92,72,63.39546089,47.54659566,0.0,195.0,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0.0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
