Source IP,Destination IP,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,Label
172.16.0.1,46.102.73.173,3611113.014,5107568.0,683.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.587285159,0.19576172,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
205.174.165.73,176.80.224.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,58823.52941,58823.52941,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,74.53.21.43,1003448.695,2724939.0,532.0,13400000.0,430686.4516,863665.5179,2654969.0,2.0,0,0,0,0,680,1032,1.572863933,2.39674504,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,237.208.187.40,2258761.839,4517892.0,236.0,9523065.0,3174355.0,2759126.772,5005094.0,872.0,0,0,0,0,168,136,0.52503691,0.420029528,0.0,3525.0,390.7,1107.804841,1227231.567,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,81.49.105.118,856204.7524,2314314.0,2.0,13500000.0,375737.6944,735156.3353,2264344.0,4.0,0,0,0,0,908,1216,1.996057712,2.735338346,0.0,976.0,137.8615385,272.8598471,74452.49615,0,0,0,1,0,0,0,SSH-Patator
192.168.10.15,205.174.165.73,369.8168466,501039.0,500516.0,1001432.0,500716.0,134.3502884,500811.0,500621.0,0,0,0,0,92,60,2.993680341,2.993680341,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,Bot
172.16.0.1,38.51.131.49,711521.2488,2004126.0,997883.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999330781,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,17.248.13.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,18867.92453,18867.92453,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,42.151.224.205,5465.625216,11356.0,4.0,5016632.0,1254158.0,2500655.185,5005134.0,47.0,0,0,0,0,168,168,0.996659397,0.996659397,0.0,2701.0,431.6363636,877.5817082,770149.6545,0,0,0,1,0,0,0,Web Attack – Sql Injection
172.16.0.1,216.37.164.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,10204.08163,10204.08163,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,169.240.104.11,28000000.0,74300000.0,145.0,1862719.0,465679.75,930753.5553,1861810.0,8.0,0,0,0,0,172,112,0.102127461,0.063829663,0.0,5840.0,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,DDoS
172.16.0.1,84.153.67.151,475.8828637,782.0,109.0,1879749.0,626583.0,1084445.774,1878793.0,6.0,0,0,0,0,72,92,1.595940778,2.127921037,0.0,11595.0,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,DDoS
172.16.0.1,49.103.156.252,44100000.0,98700000.0,1.0,164236.0,41059.0,68712.95924,143073.0,45.0,0,0,0,0,200,168,0.060700103,0.05058342,0.0,10136.0,997.8333333,2908.153204,8457355.061,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,188.205.135.113,1176283.104,2558532.0,2.0,8017375.0,572669.6429,1114727.98,2871339.0,1.0,0,0,0,0,296,488,1.122535053,1.870891756,0.0,34.0,11.8,12.72792206,162.0,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,193.37.112.126,3558932.069,5033814.0,724.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.595883873,0.198627958,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,183.220.110.26,32400000.0,86900000.0,3.0,29267.0,7316.75,9853.967606,21264.0,49.0,0,0,0,0,172,112,0.080826388,0.050516492,0.0,4380.0,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,DDoS
205.174.165.73,166.35.8.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,31250.0,31250.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,23.221.110.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,22222.22222,22222.22222,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
172.16.0.1,218.240.29.122,3701198.418,5235169.0,884.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.572950656,0.190983552,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,175.153.184.120,475.8828637,729.0,56.0,754236.0,188559.0,376469.4757,753263.0,4.0,0,0,0,0,72,112,3.977287039,6.628811732,0.0,10135.0,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,DDoS
172.16.0.1,160.44.59.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,19230.76923,19230.76923,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,25.172.49.53,44000000.0,98400000.0,2.0,7141.0,1428.2,2953.280667,6710.0,45.0,0,0,0,0,164,200,0.060962612,0.060962612,0.0,5792.0,916.1538462,1716.701141,2947062.808,1,0,0,0,0,0,0,DoS Hulk
172.16.0.1,220.172.233.112,14300000.0,51300000.0,317.0,103000000.0,51300000.0,28100000.0,71200000.0,31500000.0,0,0,0,0,456,100,0.136409104,0.029230522,0.0,239.0,133.1111111,120.9316233,14624.45752,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,32.36.195.255,3727137.216,5271822.0,854.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.56897105,0.189657017,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,71.187.152.61,1417766.425,3187986.0,3.0,8807523.0,629108.7857,1230250.233,3145772.0,3.0,0,0,0,0,296,488,1.02184245,1.70307075,0.0,34.0,11.84,12.68424219,160.89,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,185.190.246.100,44100000.0,98700000.0,1.0,119677.0,19946.16667,42125.9797,105184.0,47.0,0,0,0,0,200,232,0.060736178,0.070858875,0.0,5792.0,854.3571429,1566.010296,2452388.247,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,170.116.52.242,40100000.0,98300000.0,1.0,20229.0,6743.0,5751.744866,10946.0,188.0,0,0,0,0,220,136,0.07117545,0.040671686,0.0,8688.0,997.8333333,2560.594776,6556645.606,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,38.58.77.95,3721196.105,5263366.0,800.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.569890843,0.189963614,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,153.138.252.199,2447736.518,6075462.0,165.0,83027.0,20756.75,40847.23003,82025.0,4.0,0,0,0,0,152,112,0.86435685,0.61739775,0.0,7215.0,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,DDoS
172.16.0.1,136.152.31.202,0.0,101000000.0,101000000.0,101000000.0,101000000.0,0.0,101000000.0,101000000.0,1,0,0,0,64,64,0.019802526,0.019802526,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,DoS slowloris
172.16.0.1,128.133.107.201,0.0,0.0,0.0,49.0,49.0,0.0,49.0,49.0,1,0,0,0,32,64,336.0215054,672.0430108,0.0,1983.0,761.25,852.0963854,726068.25,0,1,0,0,1,1,0,DoS Slowhttptest
172.16.0.1,203.140.64.249,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7968.12749,3984.063745,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,150.16.118.5,40400000.0,98900000.0,1.0,144544.0,28908.8,58487.78851,133197.0,90.0,0,0,0,0,232,200,0.070652255,0.060559076,0.0,7240.0,849.5714286,1935.980917,3748022.11,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,215.131.35.87,1003283.768,2601555.0,489.0,13300000.0,417166.5938,847585.709,2548323.0,4.0,0,0,0,0,680,1064,1.573102759,2.472018622,0.0,976.0,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,85.198.179.59,3545125.102,5014271.0,707.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.598208008,0.199402669,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,187.155.1.47,11900000.0,32100000.0,997725.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110890724,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,137.59.31.131,1430732.315,3214877.0,3.0,8885581.0,634684.3571,1240499.409,3172677.0,1.0,0,0,0,0,296,488,1.012867696,1.688112827,0.0,34.0,12.0,12.84523258,165.0,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,193.64.85.130,3564920.093,7130841.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,0,0.700884404,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,DDoS
172.16.0.1,200.140.122.26,0.0,23000000.0,23000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.086950314,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS GoldenEye
172.16.0.1,31.227.209.221,3621468.593,5122408.0,878.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.585561688,0.195187229,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,116.253.214.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,20833.33333,20833.33333,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,174.101.133.230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19607.84314,19607.84314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
172.16.0.1,87.6.21.25,3966198.705,5609763.0,711.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.534714179,0.17823806,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,1.141.165.100,998811.6373,1998954.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,0,2.496316685,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,DDoS
172.16.0.1,111.58.229.252,34900000.0,98600000.0,0.0,10216.0,3405.333333,4953.17235,9109.0,186.0,0,0,0,0,296,136,0.091238545,0.040550464,0.0,11584.0,851.8571429,3090.176616,9549191.516,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,133.146.25.223,1371154.908,3088686.0,4.0,8506681.0,607620.0714,1186317.32,3044165.0,3.0,0,0,0,0,296,488,1.057975282,1.763292137,0.0,34.0,11.36,12.3790145,153.24,0,0,0,1,0,0,0,FTP-Patator
205.174.165.73,178.7.7.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10526.31579,10526.31579,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,81.190.84.83,28300000.0,84800000.0,1.0,181496.0,30249.33333,65467.76977,163092.0,47.0,0,0,0,0,328,232,0.117696601,0.082387621,0.0,4344.0,665.3333333,1326.603846,1759877.765,0,0,0,0,1,0,0,DoS Hulk
172.16.0.1,151.207.144.36,667367.784,2003991.0,271.0,5912857.0,1970952.333,2648623.463,5003234.0,109620.0,0,0,0,0,344,136,1.121623968,0.448649587,0.0,3525.0,363.5333333,901.2916816,812326.6952,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,151.205.54.150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,32258.06452,32258.06452,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,50.60.175.106,3693536.916,5224366.0,916.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.574131693,0.191377231,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,6.33.12.72,3486853.203,6974991.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,0,0.716450829,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,DDoS
192.168.10.8,205.174.165.73,1359.059233,499201.0,497279.0,996566.0,498283.0,1158.240908,499102.0,497464.0,0,0,0,0,92,60,3.009030099,3.009030099,0.0,6.0,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,Bot
172.16.0.1,239.42.187.46,1593478.629,3573934.0,4.0,10100000.0,720470.6429,1407523.045,3529225.0,3.0,0,0,0,0,296,488,0.892262921,1.487104868,0.0,34.0,11.92,12.7440182,162.41,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,19.127.44.170,313.9554108,600.0,156.0,1867327.0,622442.3333,1077505.108,1866638.0,5.0,0,0,0,0,72,92,1.606386995,2.141849326,0.0,11595.0,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,DDoS
172.16.0.1,165.134.43.216,49200000.0,98300000.0,1.0,98400000.0,16400000.0,40200000.0,98400000.0,47.0,0,0,0,0,144,232,0.050834859,0.071168802,0.0,5792.0,917.7692308,1907.567218,3638812.692,1,0,0,0,0,0,0,DoS Hulk
172.16.0.1,14.216.189.155,3992073.157,5646341.0,697.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.531251959,0.177083986,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,139.249.27.120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,18181.81818,18181.81818,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,52.98.76.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,21739.13043,21739.13043,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,139.226.106.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,20408.16327,20408.16327,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,42.187.148.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,14285.71429,14285.71429,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,224.136.221.116,1311421.906,3031073.0,250.0,8093935.0,578138.2143,1130992.108,2988558.0,48.0,0,0,0,0,296,488,1.111927073,1.853211789,0.0,34.0,11.8,12.64911064,160.0,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,30.189.157.92,3958487.706,5598827.0,680.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.535761452,0.178587151,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,191.246.156.141,2499199.36,5000145.0,4.0,4429.0,2214.5,1892.924853,3553.0,876.0,0,0,0,0,168,104,0.99892356,0.599354136,0.0,2021.0,291.1111111,678.2819186,460066.3611,0,0,0,1,0,0,0,Web Attack – Sql Injection
172.16.0.1,7.100.98.210,28282.85703,40001.0,3.0,40688.0,10172.0,19965.58815,40120.0,64.0,0,0,0,0,72,112,73.57449418,122.624157,0.0,5755.0,1291.888889,2096.202068,4394063.111,0,0,0,1,0,0,0,DDoS
172.16.0.1,13.207.182.117,723556.6394,1831315.0,287.0,10000000.0,333369.9667,642880.313,1782202.0,3.0,0,0,0,0,680,1000,2.099738792,3.099614408,0.0,976.0,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,166.100.112.139,815154.4942,1411890.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,2.833077884,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,DDoS
172.16.0.1,187.126.240.144,1306264.991,2953320.0,228.0,8845996.0,631856.8571,1222063.792,3071603.0,3.0,0,0,0,0,296,488,1.017398647,1.695664412,0.0,34.0,11.8,12.67543556,160.6666667,0,0,0,1,0,0,0,FTP-Patator
172.16.0.1,101.109.20.101,4166343.158,5892990.0,891.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.509002472,0.169667491,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,157.134.98.114,4151841.812,5872466.0,875.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.510782534,0.170260845,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,189.66.95.119,0.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8733.624454,4366.812227,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,205.29.63.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,14285.71429,14285.71429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
172.16.0.1,118.87.111.73,0.0,102000000.0,102000000.0,102000000.0,102000000.0,0.0,102000000.0,102000000.0,1,0,0,0,64,64,0.019608134,0.019608134,0.0,8.0,4.8,4.38178046,19.2,0,1,0,0,1,0,0,DoS slowloris
172.16.0.1,59.29.148.113,2420796.455,5576337.0,441.0,10600000.0,3527380.0,3066867.199,5575630.0,1420.0,0,0,0,0,208,136,0.518050789,0.345367193,0.0,3525.0,351.5454545,1057.504739,1118316.273,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,111.117.125.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,250000.0,250000.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,166.37.44.46,0.0,55900000.0,55900000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.035757797,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,DoS GoldenEye
172.16.0.1,152.195.40.95,939026.7174,2433519.0,324.0,12300000.0,396127.871,796797.2346,2384204.0,48.0,0,0,0,0,680,1032,1.710087833,2.605848126,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,34.75.119.130,14300000.0,51300000.0,225.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,456,100,0.136410865,0.0292309,0.0,231.0,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,117.62.8.42,4015600.72,5679794.0,877.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.528106627,0.176035542,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,188.64.129.42,11900000.0,32100000.0,998853.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110867702,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,207.75.133.83,4708499.87,12500000.0,1.0,17500000.0,4364506.75,5886136.481,12500000.0,96.0,0,0,0,0,264,168,0.458240645,0.286400403,0.0,10184.0,849.5,2714.286668,7367352.115,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,134.36.27.114,3962446.09,5604637.0,892.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.535185885,0.178395295,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,17.51.11.230,11900000.0,32100000.0,999276.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110873876,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,152.31.97.155,315648.1014,547109.0,257.0,799.0,799.0,0.0,799.0,799.0,0,0,0,0,136,72,7.300735549,3.650367775,0.0,231.0,33.0,87.30979327,7623.0,0,0,0,1,0,0,0,DoS slowloris
172.16.0.1,76.52.123.203,3818238.733,5400671.0,866.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.555397473,0.185132491,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,158.7.88.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,22222.22222,22222.22222,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,Web Attack – Brute Force
172.16.0.1,67.150.84.255,3681265.078,5207010.0,915.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.576045162,0.192015054,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,116.68.148.234,9904.444684,14011.0,4.0,955274.0,318424.6667,539198.7487,940986.0,192.0,0,0,0,0,72,92,3.140082207,4.186776276,0.0,8760.0,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,DDoS
172.16.0.1,182.2.8.167,4120522.639,5828163.0,864.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.514665655,0.171555218,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,141.30.11.196,3687446.605,5215721.0,884.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.57508667,0.191695557,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,214.9.78.121,0.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9090.909091,4545.454545,0.0,14.0,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,FTP-Patator
172.16.0.1,109.142.1.71,4222133.176,5971892.0,894.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.502278166,0.167426055,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,154.235.91.98,3874310.886,5480883.0,1780.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.547179354,0.182393118,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – Brute Force
172.16.0.1,81.172.108.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,22727.27273,22727.27273,0.0,6.0,2.0,3.464101615,12.0,0,0,0,1,0,0,0,PortScan
172.16.0.1,153.39.150.154,3939108.03,5571603.0,863.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,0.538361293,0.179453764,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Web Attack – XSS
172.16.0.1,114.162.102.88,550.1290758,782.0,4.0,883908.0,220977.0,441309.4672,882941.0,5.0,0,0,0,0,72,112,3.393841761,5.656402935,0.0,10135.0,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,DDoS
172.16.0.1,211.155.56.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,20833.33333,20833.33333,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
172.16.0.1,176.120.251.119,502.7529214,759.0,48.0,108283.0,27070.75,53496.00591,107313.0,3.0,0,0,0,0,72,112,27.69878495,46.16464158,0.0,5840.0,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,DDoS
172.16.0.1,90.122.107.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
172.16.0.1,77.108.21.215,878080.3484,2151864.0,258.0,11800000.0,382157.4516,760803.2794,2094925.0,3.0,0,0,0,0,680,1032,1.772603202,2.701109641,0.0,976.0,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,SSH-Patator
172.16.0.1,157.175.165.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,11904.7619,11904.7619,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,SSH-Patator
192.168.10.8,205.174.165.73,43062.9587,74927.0,48.0,74449.0,37224.5,51820.32046,73867.0,582.0,0,0,0,0,92,72,52.90305515,39.67729136,0.0,198.0,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,Bot
172.16.0.1,82.147.132.117,1080.399494,2825.0,23.0,5008084.0,834680.6667,2042942.485,5004819.0,48.0,0,0,0,0,232,232,1.397690177,1.397690177,0.0,5792.0,801.9333333,1793.39584,3216268.638,0,0,0,1,0,0,0,DoS GoldenEye
172.16.0.1,201.8.12.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,23809.52381,23809.52381,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
205.174.165.73,123.87.126.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,7874.015748,7874.015748,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,18.14.83.73,63100000.0,109000000.0,652.0,109000000.0,54700000.0,77300000.0,109000000.0,5201.0,0,0,0,0,136,104,0.036575045,0.027431284,0.0,351.0,45.125,123.6416914,15287.26786,0,0,0,1,0,0,0,DoS Slowhttptest
172.16.0.1,121.228.50.92,0.0,21000000.0,21000000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,0.095251952,0.047625976,0.0,5.0,2.5,2.886751346,8.333333333,0,1,0,0,1,0,0,DoS Slowhttptest
172.16.0.1,23.26.214.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,14705.88235,14705.88235,2.0,6.0,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,PortScan
205.174.165.73,212.77.204.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,20408.16327,20408.16327,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,Bot
172.16.0.1,169.143.120.139,25365.33445,35921.0,49.0,507756.0,101551.2,207162.418,471101.0,64.0,0,0,0,0,72,132,5.906988558,11.81397712,0.0,2920.0,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,DDoS
172.16.0.1,185.51.143.227,11900000.0,32100000.0,998547.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.110930875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,DoS Slowhttptest
