Source IP,Destination IP,Flow ID,Source Port,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Label
172.16.0.1,168.221.178.59,172.16.0.1-192.168.10.50-44854-33899-6,44854,33899,6,7/7/2017 2:55,56,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,107142.8571,35714.28571,56.0,0.0,56.0,56.0,0.0,0.0,PortScan
172.16.0.1,162.146.7.97,172.16.0.1-192.168.10.50-55510-80-6,55510,80,6,2017-07-06 10:21:00,5646735,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708373954,1882245.0,3259377.555,5645850.0,125.0,5646735.0,2823367.5,Web Attack – XSS
172.16.0.1,191.19.144.17,172.16.0.1-192.168.10.50-36410-80-6,36410,80,6,5/7/2017 11:12,11853878,8,5,301.0,11632.0,301.0,0.0,37.625,106.4195706,5840.0,0.0,2326.4,3185.599598,1006.674778,1.096687514,987823.1667,2339318.192,6848332.0,1.0,6853240.0,979034.2857,DoS GoldenEye
172.16.0.1,207.132.14.41,172.16.0.1-192.168.10.50-53082-80-6,53082,80,6,5/7/2017 10:59,99676889,8,6,314.0,11595.0,314.0,0.0,39.25,111.0157646,5792.0,0.0,1932.5,2365.476337,119.4760402,0.140453822,7667453.0,27600000.0,99600000.0,1.0,99600000.0,14200000.0,DoS Hulk
172.16.0.1,209.171.171.126,172.16.0.1-192.168.10.50-60922-80-6,60922,80,6,5/7/2017 10:08,3002545,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999152386,1501272.5,710945.6639,2003987.0,998558.0,3002545.0,1501272.5,DoS slowloris
172.16.0.1,107.155.203.205,172.16.0.1-192.168.10.50-39466-80-6,39466,80,6,2017-07-06 09:46:00,5875806,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68075767,1958602.0,3391560.749,5874839.0,113.0,5875806.0,2937903.0,Web Attack – Brute Force
172.16.0.1,145.7.169.169,172.16.0.1-192.168.10.51-45022-444-6,45022,444,6,5/7/2017 3:26,119257653,2802,2067,20858.0,7812389.0,5792.0,0.0,7.443968594,126.0458111,13032.0,0.0,3779.578616,2380.312566,65683.39057,40.82756853,24498.28533,153803.6224,1995346.0,-1.0,119000000.0,42576.80079,Heartbleed
172.16.0.1,95.101.22.25,172.16.0.1-192.168.10.50-49010-80-6,49010,80,6,2017-07-06 09:57:00,74,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.02703,74.0,0.0,74.0,74.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,75.115.1.47,172.16.0.1-192.168.10.50-46444-22-6,46444,22,6,4/7/2017 2:10,12829884,20,33,2008.0,2745.0,640.0,0.0,100.4,141.9141327,976.0,0.0,83.18181818,217.2857356,370.4632092,4.130980452,246728.5385,664238.5903,2371264.0,3.0,10400000.0,548266.8947,SSH-Patator
172.16.0.1,64.82.138.69,172.16.0.1-192.168.10.50-55280-80-6,55280,80,6,2017-07-06 10:20:00,5214902,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767032631,1738300.667,3010042.204,5213998.0,129.0,5214902.0,2607451.0,Web Attack – XSS
172.16.0.1,142.234.29.157,172.16.0.1-192.168.10.50-53624-80-6,53624,80,6,2017-07-06 10:18:00,5327032,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750887173,1775677.333,3074790.014,5326139.0,139.0,5327032.0,2663516.0,Web Attack – XSS
172.16.0.1,98.193.187.70,172.16.0.1-192.168.10.50-60054-80-6,60054,80,6,5/7/2017 10:05,103670732,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24.56816838,0.173626632,6098278.353,12900000.0,51300000.0,47.0,104000000.0,7405047.071,DoS slowloris
172.16.0.1,215.195.18.33,172.16.0.1-192.168.10.50-53732-21-6,53732,21,6,4/7/2017 9:31,9709279,9,15,110.0,188.0,24.0,0.0,12.22222222,9.972183534,34.0,0.0,12.53333333,14.54975045,30.6922893,2.471862226,422142.5652,1108271.794,3706486.0,3.0,6420790.0,802598.75,FTP-Patator
172.16.0.1,21.145.109.82,172.16.0.1-192.168.10.50-41708-80-6,41708,80,6,5/7/2017 11:18,6390637,10,4,476.0,11632.0,476.0,0.0,47.6,150.5244166,8736.0,0.0,2908.0,4118.197664,1894.646809,2.190704933,491587.4615,1224479.832,4370857.0,90.0,6390637.0,710070.7778,DoS GoldenEye
172.16.0.1,239.77.92.99,172.16.0.1-192.168.10.50-52074-22-6,52074,22,6,4/7/2017 3:08,95,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21052.63158,95.0,0.0,95.0,95.0,0.0,0.0,SSH-Patator
172.16.0.1,210.11.193.173,172.16.0.1-192.168.10.50-55496-80-6,55496,80,6,5/7/2017 9:51,3002519,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999161038,1501259.5,710972.534,2003993.0,998526.0,3002519.0,1501259.5,DoS slowloris
172.16.0.1,22.161.132.29,172.16.0.1-192.168.10.50-56116-21-6,56116,21,6,4/7/2017 9:49,245,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,57142.85714,12244.89796,122.5,33.23401872,146.0,99.0,245.0,245.0,FTP-Patator
172.16.0.1,70.24.65.55,172.16.0.1-192.168.10.50-58106-80-6,58106,80,6,5/7/2017 10:43,100064875,7,6,377.0,11595.0,371.0,0.0,53.85714286,139.8647306,5792.0,0.0,1932.5,2179.547086,119.642382,0.129915717,8338739.583,28800000.0,99900000.0,0.0,99900000.0,16700000.0,DoS Hulk
172.16.0.1,155.152.33.79,172.16.0.1-192.168.10.50-49382-80-6,49382,80,6,5/7/2017 10:33,63149068,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110848825,10500000.0,11900000.0,32100000.0,997588.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,222.6.107.244,172.16.0.1-192.168.10.50-53712-80-6,53712,80,6,7/7/2017 4:07,1836795,3,6,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,4380.0,0.0,1934.5,2177.344966,6333.314278,4.899839122,229599.375,648906.9421,1835562.0,3.0,914.0,457.0,DDoS
172.16.0.1,98.92.194.56,172.16.0.1-192.168.10.50-59856-80-6,59856,80,6,5/7/2017 10:04,103605358,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24.58367066,0.173736188,6094432.824,12900000.0,51300000.0,64.0,104000000.0,7400378.143,DoS slowloris
192.168.10.8,205.174.165.73,192.168.10.8-205.174.165.73-2846-8080-6,2846,8080,6,7/7/2017 10:36,122807,4,3,210.0,134.0,198.0,0.0,52.5,97.04122835,128.0,0.0,44.66666667,72.23111056,2801.143257,57.00000814,20467.83333,49177.98622,120850.0,12.0,122807.0,40935.66667,Bot
172.16.0.1,128.211.72.195,172.16.0.1-192.168.10.50-37552-80-6,37552,80,6,5/7/2017 10:56,99731773,6,7,423.0,11595.0,405.0,0.0,70.5,163.8972239,4344.0,0.0,1656.428571,1947.638216,120.5032222,0.130349633,8310981.083,28700000.0,99500000.0,5.0,99600000.0,19900000.0,DoS Hulk
172.16.0.1,207.29.239.138,172.16.0.1-192.168.10.50-50500-22-6,50500,22,6,4/7/2017 2:52,11394071,20,33,2008.0,2745.0,640.0,0.0,100.4,141.9141327,976.0,0.0,83.18181818,217.2857356,417.1467775,4.651542017,219116.75,592006.9796,2176468.0,4.0,9901809.0,521147.8421,SSH-Patator
172.16.0.1,163.232.38.206,172.16.0.1-192.168.10.50-64299-515-6,64299,515,6,7/7/2017 2:52,42,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42.0,42.0,0.0,0.0,PortScan
172.16.0.1,26.101.167.6,172.16.0.1-192.168.10.50-51802-22-6,51802,22,6,4/7/2017 3:05,83,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24096.38554,83.0,0.0,83.0,83.0,0.0,0.0,SSH-Patator
172.16.0.1,92.94.110.208,172.16.0.1-192.168.10.50-41702-80-6,41702,80,6,5/7/2017 10:51,34533523,7,6,372.0,11595.0,372.0,0.0,53.14285714,140.602784,4344.0,0.0,1932.5,1754.831473,346.5328458,0.376445809,2877793.583,9921338.678,34400000.0,0.0,34400000.0,5732673.833,DoS Hulk
172.16.0.1,182.51.70.96,172.16.0.1-192.168.10.50-58186-80-6,58186,80,6,2017-07-06 09:36:00,5774988,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692642132,1924996.0,3333418.4,5774096.0,98.0,5774988.0,2887494.0,Web Attack – Brute Force
172.16.0.1,64.226.59.44,172.16.0.1-192.168.10.50-44154-80-6,44154,80,6,2017-07-06 09:51:00,5193388,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770210121,1731129.333,2997634.08,5192499.0,124.0,5193388.0,2596694.0,Web Attack – Brute Force
172.16.0.1,12.223.95.84,172.16.0.1-192.168.10.50-54302-80-6,54302,80,6,5/7/2017 10:02,119016030,2,2,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.134435672,0.033608918,39700000.0,68700000.0,119000000.0,45.0,119000000.0,119000000.0,DoS slowloris
172.16.0.1,33.159.238.38,172.16.0.1-192.168.10.50-33066-80-6,33066,80,6,5/7/2017 10:09,60440143,14,2,2318.0,0.0,231.0,0.0,165.5714286,107.3740509,0.0,0.0,0.0,0.0,38.35199397,0.264724721,4029342.867,5894430.19,19800000.0,4.0,60400000.0,4649241.769,DoS slowloris
172.16.0.1,4.143.21.252,172.16.0.1-192.168.10.50-42378-80-6,42378,80,6,2017-07-06 09:49:00,5147504,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777075647,1715834.667,2971130.816,5146601.0,137.0,5147504.0,2573752.0,Web Attack – Brute Force
172.16.0.1,104.22.177.45,172.16.0.1-192.168.10.51-45022-444-6,45022,444,6,5/7/2017 3:22,119259886,2782,2091,12264.0,7879536.0,4344.0,0.0,4.408339324,83.39047044,15928.0,0.0,3768.3099,2374.669707,66173.1305,40.86034427,24478.63013,153117.4894,995232.0,0.0,119000000.0,42883.79396,Heartbleed
172.16.0.1,92.223.188.44,172.16.0.1-192.168.10.50-16439-80-6,16439,80,6,7/7/2017 3:58,51965,3,5,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,10135.0,0.0,2321.4,4413.201989,223862.215,153.9497739,7423.571429,19148.93959,50845.0,4.0,825.0,412.5,DDoS
172.16.0.1,120.70.16.218,172.16.0.1-192.168.10.50-60154-80-6,60154,80,6,2017-07-06 10:28:00,5225427,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765487682,1741809.0,3016140.467,5224548.0,104.0,5225427.0,2612713.5,Web Attack – XSS
172.16.0.1,200.130.24.220,172.16.0.1-192.168.10.50-52278-21-6,52278,21,6,4/7/2017 9:20,9463259,9,15,102.0,188.0,20.0,0.0,11.33333333,8.888194417,34.0,0.0,12.53333333,14.54975045,30.64483388,2.536124183,411446.0435,1082243.86,3805227.0,1.0,6465158.0,808144.75,FTP-Patator
172.16.0.1,154.22.39.199,172.16.0.1-192.168.10.50-50406-22-6,50406,22,6,4/7/2017 2:51,59,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33898.30508,59.0,0.0,59.0,59.0,0.0,0.0,SSH-Patator
172.16.0.1,40.58.109.17,172.16.0.1-192.168.10.50-36022-80-6,36022,80,6,5/7/2017 11:12,5008207,8,7,319.0,11632.0,319.0,0.0,39.875,112.7835316,5792.0,0.0,1661.714286,2124.411582,2386.283155,2.995083869,357729.0714,1335335.162,4997209.0,2.0,10998.0,1571.142857,DoS GoldenEye
172.16.0.1,204.148.252.66,172.16.0.1-192.168.10.50-58604-80-6,58604,80,6,2017-07-06 10:26:00,5200079,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769219083,1733359.667,3001491.933,5199184.0,144.0,5200079.0,2600039.5,Web Attack – XSS
172.16.0.1,112.64.146.52,172.16.0.1-192.168.10.50-38162-80-6,38162,80,6,5/7/2017 10:26,108725132,4,3,364.0,0.0,351.0,0.0,91.0,173.4416328,0.0,0.0,0.0,0.0,3.347892003,0.064382539,18100000.0,44400000.0,109000000.0,43.0,109000000.0,36200000.0,DoS Slowhttptest
172.16.0.1,180.211.135.191,172.16.0.1-192.168.10.50-54966-9917-6,54966,9917,6,7/7/2017 2:52,64,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,125000.0,31250.0,64.0,0.0,64.0,64.0,0.0,0.0,PortScan
172.16.0.1,99.72.49.248,172.16.0.1-192.168.10.50-36448-80-6,36448,80,6,5/7/2017 10:22,107643164,5,3,524.0,0.0,520.0,0.0,104.8,232.1103186,0.0,0.0,0.0,0.0,4.867935692,0.074319629,15400000.0,40200000.0,107000000.0,60.0,108000000.0,26900000.0,DoS Slowhttptest
172.16.0.1,72.88.182.28,172.16.0.1-192.168.10.50-53049-4125-6,53049,4125,6,7/7/2017 3:09,52,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,153846.1538,38461.53846,52.0,0.0,52.0,52.0,0.0,0.0,PortScan
172.16.0.1,65.124.239.107,172.16.0.1-192.168.10.50-54522-80-6,54522,80,6,2017-07-06 09:32:00,5615093,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712365761,1871697.667,3241100.379,5614198.0,115.0,5615093.0,2807546.5,Web Attack – Brute Force
172.16.0.1,188.2.91.107,172.16.0.1-192.168.10.50-40654-80-6,40654,80,6,5/7/2017 11:17,10509057,8,4,419.0,11632.0,419.0,0.0,52.375,148.1388707,11632.0,0.0,2908.0,5816.0,1146.725153,1.141872197,955368.8182,2127449.582,5503314.0,25.0,5507660.0,786808.5714,DoS GoldenEye
192.168.10.9,205.174.165.73,192.168.10.9-205.174.165.73-6468-8080-6,6468,8080,6,7/7/2017 12:41,1024626,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17.56738556,5.855795188,204925.2,279746.1549,514179.0,594.0,1023983.0,511991.5,Bot
192.168.10.5,205.174.165.73,192.168.10.5-205.174.165.73-53542-8080-6,53542,8080,6,7/7/2017 10:38,0,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,157.58.123.103,172.16.0.1-192.168.10.50-36212-80-6,36212,80,6,2017-07-06 10:41:00,5012479,6,4,600.0,4149.0,600.0,0.0,100.0,244.9489743,2701.0,0.0,1037.25,1302.376642,947.4353908,1.995020827,556942.1111,1666209.939,5000160.0,3.0,5012479.0,1002495.8,Web Attack – Sql Injection
172.16.0.1,161.210.1.61,172.16.0.1-192.168.10.50-53502-80-6,53502,80,6,5/7/2017 9:48,536096,4,2,231.0,0.0,231.0,0.0,57.75,115.5,0.0,0.0,0.0,0.0,430.8929744,11.19202531,107219.2,239282.693,535261.0,35.0,536096.0,178698.6667,DoS slowloris
192.168.10.5,205.174.165.73,192.168.10.5-205.174.165.73-52335-8080-6,52335,8080,6,7/7/2017 12:34,996686,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,18.05985034,6.019950115,199337.2,272273.9143,499667.0,423.0,996199.0,498099.5,Bot
172.16.0.1,168.28.17.167,172.16.0.1-192.168.10.50-38518-80-6,38518,80,6,5/7/2017 10:44,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,DoS Hulk
172.16.0.1,4.52.217.41,172.16.0.1-192.168.10.50-53402-80-6,53402,80,6,2017-07-06 09:31:00,5410097,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739358278,1803365.667,3122925.144,5409409.0,92.0,5410097.0,2705048.5,Web Attack – Brute Force
172.16.0.1,178.64.116.77,172.16.0.1-192.168.10.50-46226-80-6,46226,80,6,5/7/2017 10:50,85578210,9,8,1410.0,11595.0,348.0,0.0,156.6666667,181.5296119,4344.0,0.0,1449.375,1547.981999,151.966254,0.198648698,5348638.125,21100000.0,84600000.0,5.0,85400000.0,10700000.0,DoS Hulk
172.16.0.1,146.59.10.165,172.16.0.1-192.168.10.50-51680-80-6,51680,80,6,2017-07-06 09:29:00,5897233,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678284205,1965744.333,3404132.542,5896498.0,102.0,5897233.0,2948616.5,Web Attack – Brute Force
172.16.0.1,73.218.103.233,172.16.0.1-192.168.10.50-47528-80-6,47528,80,6,5/7/2017 10:50,85463217,5,8,312.0,11595.0,300.0,0.0,62.4,132.8563134,4344.0,0.0,1449.375,1547.981999,139.3230962,0.152112224,7121934.75,24600000.0,85300000.0,3.0,85300000.0,21300000.0,DoS Hulk
172.16.0.1,159.175.201.94,172.16.0.1-192.168.10.50-56576-80-6,56576,80,6,2017-07-06 10:23:00,5297427,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755083553,1765809.0,3057714.88,5296554.0,125.0,5297427.0,2648713.5,Web Attack – XSS
172.16.0.1,213.95.54.72,172.16.0.1-192.168.10.50-33900-80-6,33900,80,6,5/7/2017 11:11,10652752,5,4,369.0,3525.0,369.0,0.0,73.8,165.0218167,3525.0,0.0,881.25,1762.5,365.5393461,0.84485211,1331594.0,2470491.631,5648047.0,69.0,5651952.0,1412988.0,DoS GoldenEye
172.16.0.1,31.54.226.81,172.16.0.1-192.168.10.50-57382-80-6,57382,80,6,5/7/2017 9:57,102673582,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24.80677065,0.165573263,6417098.875,13200000.0,51300000.0,53.0,103000000.0,7897961.231,DoS slowloris
172.16.0.1,57.17.17.46,172.16.0.1-192.168.10.50-57748-80-6,57748,80,6,5/7/2017 10:43,85045421,6,5,354.0,11595.0,354.0,0.0,59.0,144.5198948,8688.0,0.0,2319.0,3774.237539,140.5013916,0.129342649,8504542.1,26800000.0,84900000.0,1.0,84900000.0,17000000.0,DoS Hulk
172.16.0.1,139.232.31.195,172.16.0.1-192.168.10.50-34466-80-6,34466,80,6,2017-07-06 10:32:00,5603632,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713822749,1867877.333,3234498.086,5602754.0,152.0,5603632.0,2801816.0,Web Attack – XSS
192.168.10.8,205.174.165.73,192.168.10.8-205.174.165.73-2995-8080-6,2995,8080,6,7/7/2017 10:50,78526,4,3,210.0,134.0,198.0,0.0,52.5,97.04122835,128.0,0.0,44.66666667,72.23111056,4380.714668,89.14244963,13087.66667,31179.80102,76731.0,36.0,78526.0,26175.33333,Bot
172.16.0.1,163.73.168.8,172.16.0.1-192.168.10.50-59066-80-6,59066,80,6,2017-07-06 09:37:00,5788594,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691014087,1929531.333,3341264.296,5787691.0,155.0,5788594.0,2894297.0,Web Attack – Brute Force
172.16.0.1,40.23.91.36,172.16.0.1-192.168.10.50-58032-21-6,58032,21,6,4/7/2017 10:04,3,2,0,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,FTP-Patator
172.16.0.1,15.214.184.189,172.16.0.1-192.168.10.50-35020-80-6,35020,80,6,2017-07-06 10:33:00,5758630,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694609655,1919543.333,3323999.215,5757767.0,127.0,5758630.0,2879315.0,Web Attack – XSS
172.16.0.1,37.79.16.174,172.16.0.1-192.168.10.50-35082-80-6,35082,80,6,5/7/2017 10:15,63152283,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110843182,10500000.0,11900000.0,32100000.0,997121.0,63200000.0,10500000.0,DoS Slowhttptest
172.16.0.1,87.133.49.158,172.16.0.1-192.168.10.50-47842-80-6,47842,80,6,2017-07-06 09:55:00,5942695,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673095288,1980898.333,3430302.97,5941871.0,70.0,5942695.0,2971347.5,Web Attack – Brute Force
192.168.10.9,205.174.165.73,192.168.10.9-205.174.165.73-6470-8080-6,6470,8080,6,7/7/2017 12:44,1024470,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17.57006062,5.856686872,204894.0,279838.1658,514174.0,493.0,1023977.0,511988.5,Bot
172.16.0.1,97.252.189.168,172.16.0.1-192.168.10.50-48392-22-6,48392,22,6,4/7/2017 2:30,13013916,24,32,2008.0,2745.0,640.0,0.0,83.66666667,134.5286996,976.0,0.0,85.78125,220.240592,365.2244259,4.30308602,236616.6545,658160.6459,2471722.0,3.0,11100000.0,481890.6522,SSH-Patator
172.16.0.1,71.188.132.42,172.16.0.1-192.168.10.50-49234-22-6,49234,22,6,4/7/2017 2:39,10289050,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,461.9474101,5.151107245,197866.3462,531478.7528,1992054.0,4.0,8510781.0,425539.05,SSH-Patator
172.16.0.1,153.76.250.123,172.16.0.1-192.168.10.50-40614-80-6,40614,80,6,5/7/2017 11:17,11480771,8,5,380.0,11632.0,380.0,0.0,47.5,134.3502884,7288.0,0.0,2326.4,3351.290617,1046.271196,1.132328134,956730.9167,2255308.205,6474936.0,48.0,6479794.0,925684.8571,DoS GoldenEye
172.16.0.1,122.149.181.222,172.16.0.1-192.168.10.50-43434-80-6,43434,80,6,2017-07-06 09:50:00,5903073,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677613169,1967691.0,3407396.019,5902213.0,107.0,5903073.0,2951536.5,Web Attack – Brute Force
205.174.165.73,31.127.252.146,192.168.10.8-205.174.165.73-2971-8080-6,8080,2971,6,7/7/2017 10:48,48,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,250000.0,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,Bot
172.16.0.1,108.244.29.169,172.16.0.1-192.168.10.50-52100-80-6,52100,80,6,2017-07-06 10:15:00,5945704,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672754648,1981901.333,3432192.632,5945056.0,48.0,5945704.0,2972852.0,Web Attack – XSS
172.16.0.1,2.38.18.48,172.16.0.1-192.168.10.50-60350-80-6,60350,80,6,5/7/2017 10:06,3003859,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998715319,1501929.5,709972.685,2003956.0,999903.0,3003859.0,1501929.5,DoS slowloris
172.16.0.1,87.249.2.145,172.16.0.1-192.168.10.50-42936-80-6,42936,80,6,5/7/2017 11:18,25736798,14,4,2720.0,3525.0,340.0,0.0,194.2857143,174.6078809,3525.0,0.0,881.25,1762.5,242.6486776,0.699387702,1513929.294,2091849.667,6415953.0,130.0,20700000.0,1595145.538,DoS GoldenEye
172.16.0.1,130.127.75.18,172.16.0.1-192.168.10.50-37630-80-6,37630,80,6,5/7/2017 10:24,2999631,8,1,1780.0,0.0,356.0,0.0,222.5,184.2475043,0.0,0.0,0.0,0.0,593.4063223,3.000369045,374953.875,487892.3204,1369949.0,3.0,2999631.0,428518.7143,DoS Slowhttptest
172.16.0.1,170.131.248.213,172.16.0.1-192.168.10.50-54408-80-6,54408,80,6,5/7/2017 10:00,45,1,1,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,177777.7778,44444.44444,45.0,0.0,45.0,45.0,0.0,0.0,DoS slowloris
172.16.0.1,144.58.63.2,172.16.0.1-192.168.10.50-38216-80-6,38216,80,6,5/7/2017 10:26,108584852,4,3,363.0,0.0,351.0,0.0,90.75,173.5921945,0.0,0.0,0.0,0.0,3.343007734,0.064465714,18100000.0,44300000.0,109000000.0,40.0,109000000.0,36200000.0,DoS Slowhttptest
172.16.0.1,221.156.209.1,172.16.0.1-192.168.10.50-49494-80-6,49494,80,6,5/7/2017 10:33,63115124,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110908441,10500000.0,11900000.0,32100000.0,999447.0,63100000.0,10500000.0,DoS Slowhttptest
205.174.165.73,111.120.156.142,192.168.10.14-205.174.165.73-51657-8080-6,8080,51657,6,7/7/2017 10:32,17,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,705882.3529,117647.0588,17.0,0.0,17.0,17.0,0.0,0.0,Bot
172.16.0.1,83.20.187.91,172.16.0.1-192.168.10.50-53152-80-6,53152,80,6,2017-07-06 10:17:00,5292403,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755800342,1764134.333,3054778.767,5291489.0,133.0,5292403.0,2646201.5,Web Attack – XSS
172.16.0.1,27.194.176.32,172.16.0.1-192.168.10.50-33430-80-6,33430,80,6,5/7/2017 10:15,109852751,4,3,532.0,0.0,520.0,0.0,133.0,258.0620081,0.0,0.0,0.0,0.0,4.842846403,0.063721663,18300000.0,44800000.0,110000000.0,16.0,110000000.0,36600000.0,DoS Slowhttptest
172.16.0.1,43.123.183.38,172.16.0.1-192.168.10.50-56322-21-6,56322,21,6,4/7/2017 9:51,8419079,9,15,101.0,188.0,22.0,0.0,11.22222222,8.913161305,34.0,0.0,12.53333333,14.54975045,34.32679513,2.850668108,366046.913,960797.4666,3099284.0,0.0,6201770.0,775221.25,FTP-Patator
172.16.0.1,199.117.243.96,172.16.0.1-192.168.10.50-50376-22-6,50376,22,6,4/7/2017 2:50,11395620,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,417.090075,4.650909735,219146.5385,597540.2152,2284064.0,3.0,9229403.0,461470.15,SSH-Patator
172.16.0.1,89.248.186.51,172.16.0.1-192.168.10.50-36202-80-6,36202,80,6,2017-07-06 10:40:00,5086516,5,4,600.0,4149.0,600.0,0.0,120.0,268.3281573,4149.0,0.0,1037.25,2074.5,933.6449546,1.769383995,635814.5,1765197.44,5003905.0,4.0,82611.0,20652.75,Web Attack – Sql Injection
